id,person_id,house,type,constituency_id,start_date,end_date
29a32577-d6a0-4e27-9298-94035f69b832,90670df9-50ab-423c-a8cf-61af0799ed84,Lords,Life peer,NULL,1965-05-11,1990-10-31
c4e32835-f306-42cb-81f9-974d2724e4d1,834f8f76-1087-4c9e-bf7f-dda3e3c44c79,Commons,NULL,2ea7ffa0-1212-44f4-9331-8ac312dba64c,1979-05-03,1982-07-31
5f2305f8-b136-4e73-b65b-46d006f2983f,5524855f-f660-4404-9245-456b3b05c9aa,Commons,NULL,07401507-27d7-4fe1-bbe4-fe00cd310e42,2015-05-07,2017-06-08
6863e778-1a5a-4866-9d9a-ec7651611ad9,5524855f-f660-4404-9245-456b3b05c9aa,Commons,NULL,07401507-27d7-4fe1-bbe4-fe00cd310e42,2017-06-08,2019-12-12
b85fada1-903c-4545-8d6b-e9f2769c9607,5524855f-f660-4404-9245-456b3b05c9aa,Commons,NULL,07401507-27d7-4fe1-bbe4-fe00cd310e42,2019-12-12,NULL
f5b832f8-b56b-4ce1-9fb3-6fa4490ba481,364adf5e-ea5e-4498-b0b9-6115aa829714,Lords,Hereditary,NULL,1966-04-05,1999-11-11
b6af4e6b-926f-40a0-bf4a-4497fb7e4969,04d438a3-1a0e-400d-9443-7ac13b504dcc,Lords,Hereditary,NULL,1933-10-04,1997-07-04
c61d91da-cc94-477c-8456-5d743fdf66de,54d5bd44-d0bb-4dc6-9d2a-055f94410863,Lords,Hereditary,NULL,1997-07-04,1999-11-11
b890ad1e-58c4-413a-a97d-8d28d1a32561,d11716b7-b50b-4c1d-abfc-2b668d687294,Lords,Life peer,NULL,2016-09-02,NULL
9199bf28-5413-4384-a25a-d21900fdc70f,91ca83db-a88b-4afd-80eb-55bd7a09fb20,Commons,NULL,ecf7291e-f713-4efb-a189-4f2a1ce13468,2010-05-06,2015-05-07
0213554e-393d-4662-9ce6-3cd4f81a8d05,91ca83db-a88b-4afd-80eb-55bd7a09fb20,Commons,NULL,ecf7291e-f713-4efb-a189-4f2a1ce13468,2015-05-07,2017-06-08
8519cde7-192e-4025-9c99-44c913979704,91ca83db-a88b-4afd-80eb-55bd7a09fb20,Commons,NULL,ecf7291e-f713-4efb-a189-4f2a1ce13468,2017-06-08,2019-12-12
7cc7500c-89d4-44b6-b0c3-54ed027b29b4,91ca83db-a88b-4afd-80eb-55bd7a09fb20,Commons,NULL,ecf7291e-f713-4efb-a189-4f2a1ce13468,2019-12-12,NULL
8380f401-dcec-4b69-ab64-bdaf5befef68,2e4051eb-4695-4835-bf78-9c395f2827fb,Commons,NULL,e5ae0aff-dae9-4947-aab9-be82f2b93d3d,2001-06-07,2005-05-05
e6029804-16d7-45fe-a718-6fe5eda4afca,2e4051eb-4695-4835-bf78-9c395f2827fb,Commons,NULL,60918a52-62bb-4492-9765-b6962f1e8582,2005-05-05,2010-05-06
465dd40f-c441-4167-ae46-699ffc62c362,2e4051eb-4695-4835-bf78-9c395f2827fb,Commons,NULL,60918a52-62bb-4492-9765-b6962f1e8582,2010-05-06,2011-05-09
85e615bf-4ae1-4d5b-8480-237923bdd660,eb968462-8c24-4e57-b525-8bf38f98a8f5,Lords,Hereditary,NULL,1946-10-23,1989-03-21
16a6fc49-e449-4382-ad68-eb7fb65719bb,7feb9830-ab24-4966-ba5d-e7024e14e524,Lords,Hereditary,NULL,1989-03-21,1999-11-11
3b8a2297-9d95-4b7e-a0ee-04b9c0ef2346,b4d66cfe-64a0-431b-9e2f-a99b6036562c,Lords,Excepted hereditary,NULL,1969-12-02,NULL
0dad853a-c7b7-4e5d-b6a6-dd973f51416e,13a1b7b4-af51-4024-97f4-209d20586fce,Lords,Hereditary,NULL,1999-09-20,1999-11-11
acf94927-1ee0-4314-a9d5-24f64d508f9b,ce557ed6-acd1-4f7c-bc86-9fd463eb38ef,Lords,Hereditary,NULL,1947-10-11,1999-09-20
f9bc4f09-a99c-4d2b-8664-798e00e173bf,50b1b224-fe22-4fc7-a466-0d657d4b05d9,Commons,NULL,c1f0171c-52ae-4910-91f1-02d05478baa6,2019-12-12,NULL
7c248a5c-65e1-4ab7-8086-fb9117f6c228,6064b4c5-40f6-40fe-923b-bda0fc6cec49,Commons,NULL,3efcc4cb-efb1-403d-9e60-96d60db6044e,1974-02-28,1974-10-10
4345a26f-cedc-4297-96c2-e6f4074716ab,6064b4c5-40f6-40fe-923b-bda0fc6cec49,Commons,NULL,3efcc4cb-efb1-403d-9e60-96d60db6044e,1974-10-10,1979-05-03
1afa4d29-f101-429c-98fe-0873966b1b31,6064b4c5-40f6-40fe-923b-bda0fc6cec49,Commons,NULL,3efcc4cb-efb1-403d-9e60-96d60db6044e,1979-05-03,1983-06-09
581acd4d-82e9-4440-9c8c-5784dbe4498d,6064b4c5-40f6-40fe-923b-bda0fc6cec49,Commons,NULL,e51c4fb1-8c3f-4c09-911e-45b3cae43ef1,1983-06-09,1987-06-11
23bee9aa-c1b5-4aaa-9c17-da6134c21aea,6064b4c5-40f6-40fe-923b-bda0fc6cec49,Commons,NULL,e51c4fb1-8c3f-4c09-911e-45b3cae43ef1,1987-06-11,1992-04-09
aa4b0972-7630-4dbe-9991-f74d50d14bc6,6064b4c5-40f6-40fe-923b-bda0fc6cec49,Commons,NULL,e51c4fb1-8c3f-4c09-911e-45b3cae43ef1,1992-04-09,1997-05-01
58c68440-4cef-49d4-9cea-dcd9395db481,6bc47786-f656-4d76-a403-11f4f9fc18ab,Commons,NULL,bcf742d4-e998-43ec-ac45-c6be7703a313,1945-07-05,1950-02-23
4154d5a8-a746-4fc5-a2ca-3f37e52a5550,6bc47786-f656-4d76-a403-11f4f9fc18ab,Commons,NULL,0237a0a4-037a-41ad-b374-372a66135ba7,1950-02-23,1951-10-25
3e07dddf-07b3-4d92-885a-e863696f584f,6bc47786-f656-4d76-a403-11f4f9fc18ab,Commons,NULL,0237a0a4-037a-41ad-b374-372a66135ba7,1951-10-25,1955-05-26
1ce5fed7-d6de-4d90-b18c-232db6dc1cf3,6bc47786-f656-4d76-a403-11f4f9fc18ab,Commons,NULL,0237a0a4-037a-41ad-b374-372a66135ba7,1955-05-26,1959-10-08
390ba612-2412-4db6-a09b-0e2904e97aa9,6bc47786-f656-4d76-a403-11f4f9fc18ab,Commons,NULL,0237a0a4-037a-41ad-b374-372a66135ba7,1959-10-08,1964-10-15
3706d860-9ad6-44e7-904f-b532ec443ae6,6bc47786-f656-4d76-a403-11f4f9fc18ab,Commons,NULL,0237a0a4-037a-41ad-b374-372a66135ba7,1964-10-15,1966-03-31
6c567754-c855-4c70-86da-28610e0cbbdb,6bc47786-f656-4d76-a403-11f4f9fc18ab,Commons,NULL,0237a0a4-037a-41ad-b374-372a66135ba7,1966-03-31,1970-06-18
4f9ae763-6bf2-4200-b332-cdbef4cc2115,6bc47786-f656-4d76-a403-11f4f9fc18ab,Commons,NULL,0237a0a4-037a-41ad-b374-372a66135ba7,1970-06-18,1974-02-28
86cd36b6-3664-4554-8518-98233ea2a409,6bc47786-f656-4d76-a403-11f4f9fc18ab,Commons,NULL,e1583162-4b4e-40b1-9911-cce6ee978327,1974-02-28,1974-10-10
8153155e-72a1-499c-88df-814fa9f21346,6bc47786-f656-4d76-a403-11f4f9fc18ab,Commons,NULL,e1583162-4b4e-40b1-9911-cce6ee978327,1974-10-10,1979-05-03
0cc4f551-8a80-4aeb-9987-22c858572d59,6bc47786-f656-4d76-a403-11f4f9fc18ab,Commons,NULL,e1583162-4b4e-40b1-9911-cce6ee978327,1979-05-03,1983-06-09
8f3f8e1f-50e2-47e3-acaa-358045b0b875,6bc47786-f656-4d76-a403-11f4f9fc18ab,Commons,NULL,b7a9f57c-bc73-4aa8-9719-6843ceea35e2,1983-06-09,1987-06-11
a3b0d352-dc02-46eb-9ee3-cf02b746a43f,6bc47786-f656-4d76-a403-11f4f9fc18ab,Lords,Life peer,NULL,1987-11-05,2005-03-26
2852754b-773b-4cd0-a510-b71dd9b78e2c,45a6a3da-4313-4243-b11a-196020003325,Lords,Life peer,NULL,2014-09-24,NULL
f4725366-ef19-48c5-a657-d0d923b715f4,51b9f436-1472-4a1d-b571-7046d8ff7b9a,Lords,Hereditary,NULL,1945-10-09,1997-05-23
f9726ba7-dc8d-4699-8324-d062ccb66ea9,791330cb-ff74-4582-83b6-f1bb58f0c313,Commons,NULL,f1585842-c9b1-4b3e-a743-535cbfb8e8f1,2001-06-07,2005-05-05
65b3e82e-49f1-4992-ae16-2830e3aac75a,791330cb-ff74-4582-83b6-f1bb58f0c313,Commons,NULL,f1585842-c9b1-4b3e-a743-535cbfb8e8f1,2005-05-05,2005-05-29
59bff0ca-dd07-4d4c-b0a3-9b3fa9ddb406,357a7475-1d17-42e7-b607-75bb243416ca,Lords,Hereditary,NULL,1971-06-04,1999-11-11
768ac5f9-a179-4d56-bd0e-d0aa105f154a,eff6ac4b-f48e-4027-8f23-c10eb06a3bd9,Lords,Hereditary,NULL,1983-03-22,1999-11-11
ac81fa96-9aa3-48c9-92cb-e7a3c8834724,1cd70afc-587c-4fff-ad05-6dde7be1f17c,Commons,NULL,20ef3eb3-ab63-4ee6-a7ec-e5bef07c7625,2015-05-07,2017-06-08
137a86d5-3363-4a73-a18b-666fde154ca3,1cd70afc-587c-4fff-ad05-6dde7be1f17c,Commons,NULL,20ef3eb3-ab63-4ee6-a7ec-e5bef07c7625,2017-06-08,2019-12-12
33d9822b-0d16-445d-aea0-bfe660599e02,1cd70afc-587c-4fff-ad05-6dde7be1f17c,Commons,NULL,20ef3eb3-ab63-4ee6-a7ec-e5bef07c7625,2019-12-12,NULL
92888f50-631c-4c3a-8e22-779383aa16f1,623cac83-cbd8-4f6c-a9b2-05085eacdecf,Commons,NULL,2d7b5f6d-4cec-4b4e-88ae-cb32cd33f5e8,2001-06-07,2005-05-05
1824df21-8031-4c56-9893-1f66f76087af,623cac83-cbd8-4f6c-a9b2-05085eacdecf,Commons,NULL,2d7b5f6d-4cec-4b4e-88ae-cb32cd33f5e8,2005-05-05,2010-05-06
25e26764-363b-4f45-b132-86b172d3925a,623cac83-cbd8-4f6c-a9b2-05085eacdecf,Commons,NULL,d4578a10-882f-4134-8999-7e08da4579ae,2010-05-06,2015-05-07
29796e3c-3a51-4f10-88f2-9ce076dfe7b8,623cac83-cbd8-4f6c-a9b2-05085eacdecf,Commons,NULL,d4578a10-882f-4134-8999-7e08da4579ae,2015-05-07,2016-09-12
ecb2d42a-14dd-479f-8bb3-ebd132eb8e37,623cac83-cbd8-4f6c-a9b2-05085eacdecf,Lords,Life peer,NULL,2023-11-17,NULL
cb4f2f93-856b-4e29-b2db-cc2744970066,32e6e492-a789-4fe1-a253-762176a5e62d,Lords,Life peer,NULL,2004-06-29,NULL
0e564560-b465-4a6f-97de-926106a24418,ec902469-5535-437a-969e-a6e94ff2a7e2,Lords,Life peer,NULL,1984-06-08,2016-04-21
21d68b23-99fd-4e59-9046-67653ebd6bad,0f1b90c2-0ac6-4e2b-b5ee-b22d5f658806,Lords,Hereditary,NULL,1976-03-09,1999-11-11
a2bdcc8d-74dd-476c-b066-1b3e28b81407,43f3aae0-2694-43f0-86a0-63d1fb344f5c,Lords,Excepted hereditary,NULL,2023-11-28,NULL
5b4c51a4-3db3-4895-8675-77f61dc34674,8f1fe2cf-3953-40c8-b4b3-d5390c8f70fd,Commons,NULL,91afcb8c-3845-458a-8ed2-93f484d110d2,1997-05-01,2001-06-07
028d83fb-85ee-48ce-8623-117b2640a6dc,8f1fe2cf-3953-40c8-b4b3-d5390c8f70fd,Commons,NULL,91afcb8c-3845-458a-8ed2-93f484d110d2,2001-06-07,2005-05-05
a0f95ec5-7197-4e60-9c4a-5c95d4d5e382,8f1fe2cf-3953-40c8-b4b3-d5390c8f70fd,Commons,NULL,91afcb8c-3845-458a-8ed2-93f484d110d2,2005-05-05,2010-05-06
ca8377e8-e6d1-481a-b660-e2c8f5314f1a,8f1fe2cf-3953-40c8-b4b3-d5390c8f70fd,Commons,NULL,26e116b9-7f1c-4725-92dc-a1822bbf9cee,2010-05-06,2015-05-07
6f55ba54-cec5-45a6-9bfa-1eae3d01b0cd,8f1fe2cf-3953-40c8-b4b3-d5390c8f70fd,Commons,NULL,26e116b9-7f1c-4725-92dc-a1822bbf9cee,2015-05-07,2017-06-08
58b86a1b-a4d8-4da6-903f-5281b4e0ccbf,8f1fe2cf-3953-40c8-b4b3-d5390c8f70fd,Commons,NULL,26e116b9-7f1c-4725-92dc-a1822bbf9cee,2017-06-08,2019-12-12
2338b461-da91-4d31-9474-8357e16e553f,8f1fe2cf-3953-40c8-b4b3-d5390c8f70fd,Commons,NULL,26e116b9-7f1c-4725-92dc-a1822bbf9cee,2019-12-12,NULL
06bee930-a161-4d14-b5e4-8a67d9d5545f,ab93d28d-8cb1-4023-a63f-3e0ca663c3c3,Commons,NULL,0e6a529d-bfb6-404a-8244-614205a738c8,1992-04-09,1997-05-01
d76d8100-13b2-4700-8051-6967df94a564,ab93d28d-8cb1-4023-a63f-3e0ca663c3c3,Commons,NULL,db12e7d2-f285-4350-976a-eb61ee4da288,1997-05-01,2001-06-07
862aa3f2-d07d-4c93-9b7c-aea5d04ad78c,ab93d28d-8cb1-4023-a63f-3e0ca663c3c3,Commons,NULL,db12e7d2-f285-4350-976a-eb61ee4da288,2001-06-07,2005-05-05
ec740af6-6c20-42ee-ab6e-b954c1357e4b,d229de28-6835-49ef-af7f-ce6824fa516e,Commons,NULL,dce6c8f5-ea01-41f6-8044-a26d4905f2e5,2001-06-07,2005-05-05
59e7d200-7f18-41a9-9ada-6d1167a6a7fb,d229de28-6835-49ef-af7f-ce6824fa516e,Commons,NULL,dce6c8f5-ea01-41f6-8044-a26d4905f2e5,2005-05-05,2010-05-06
8634ffa7-456f-4bf4-b0e3-24a73658834f,d229de28-6835-49ef-af7f-ce6824fa516e,Commons,NULL,49cee3f0-33b6-489c-8926-53c2e2b5c3c1,2010-05-06,2015-05-07
e8b2ec61-dbe3-4829-9f5d-b11327f0004f,d229de28-6835-49ef-af7f-ce6824fa516e,Commons,NULL,49cee3f0-33b6-489c-8926-53c2e2b5c3c1,2015-05-07,2017-06-08
d0d6fdbb-a90c-4ea9-8e04-99be57d1299c,d229de28-6835-49ef-af7f-ce6824fa516e,Commons,NULL,49cee3f0-33b6-489c-8926-53c2e2b5c3c1,2017-06-08,2019-12-12
c8493958-b0fb-493b-8bb8-d1684012ef32,d229de28-6835-49ef-af7f-ce6824fa516e,Commons,NULL,49cee3f0-33b6-489c-8926-53c2e2b5c3c1,2019-12-12,NULL
75bd8bca-562b-4aad-b011-df1dd639ad56,97a61455-6c94-4283-95fd-e995302bbab6,Commons,NULL,c68d6922-4ce9-46fd-9a5d-3726a7a876a8,1970-06-18,1974-02-28
c277dfa7-62db-402c-a9a5-0b6bf7fe72ce,97a61455-6c94-4283-95fd-e995302bbab6,Commons,NULL,9f239736-8aa8-4342-93f3-6975bddc20b3,1974-02-28,1974-10-10
f86fc270-b521-4058-afa4-aea01035b032,97a61455-6c94-4283-95fd-e995302bbab6,Commons,NULL,9f239736-8aa8-4342-93f3-6975bddc20b3,1974-10-10,1979-05-03
b8d26c30-c9b6-49f3-bf33-aaee74ac3451,97a61455-6c94-4283-95fd-e995302bbab6,Commons,NULL,9f239736-8aa8-4342-93f3-6975bddc20b3,1979-05-03,1983-06-09
715e31f8-28b7-4859-8122-fe2f2e242e99,97a61455-6c94-4283-95fd-e995302bbab6,Commons,NULL,b6f3cc91-5fdb-44ea-8211-341a8809e552,1983-06-09,1987-06-11
4286c436-7b17-4b3c-b799-53fb1f56df22,53165089-718c-4ddb-9886-ea243326c16a,Commons,NULL,c9239115-b3af-43ca-99b2-a69fa233543d,1987-06-11,1992-04-09
6ffa0a01-42a8-4b06-86f2-6e59b51b0a23,53165089-718c-4ddb-9886-ea243326c16a,Commons,NULL,c9239115-b3af-43ca-99b2-a69fa233543d,1992-04-09,1997-05-01
35991311-0fea-42dd-9487-5d69c871e2ec,53165089-718c-4ddb-9886-ea243326c16a,Commons,NULL,d4f2a502-5777-456c-a810-3fbed09b8adf,1997-05-01,2001-06-07
8f47348e-0f2b-4882-a2f4-384b006947ce,53165089-718c-4ddb-9886-ea243326c16a,Commons,NULL,d4f2a502-5777-456c-a810-3fbed09b8adf,2001-06-07,2005-05-05
1a7d22ea-4311-4410-8fa5-00390d7fe7a9,53165089-718c-4ddb-9886-ea243326c16a,Commons,NULL,d4f2a502-5777-456c-a810-3fbed09b8adf,2005-05-05,2010-05-06
f362d9b6-2998-490d-8ceb-ae87c176ff25,53165089-718c-4ddb-9886-ea243326c16a,Commons,NULL,67a30010-749e-49ae-8a31-3dc800e0384b,2010-05-06,2015-05-07
00ca49ba-0af6-4ebd-b701-013665c101c2,53165089-718c-4ddb-9886-ea243326c16a,Commons,NULL,67a30010-749e-49ae-8a31-3dc800e0384b,2015-05-07,2017-06-08
7c2774ee-02ea-4870-8ad2-9746ce6bad0e,53165089-718c-4ddb-9886-ea243326c16a,Commons,NULL,67a30010-749e-49ae-8a31-3dc800e0384b,2017-06-08,2019-12-12
a1112fde-93eb-4ced-9149-8a524fb9fe58,e2461ea8-13ac-494f-bcb7-1f8d0ddf6edd,Lords,Life peer,NULL,1981-06-02,2013-06-30
4b712028-f972-4585-b519-3af7818188c8,916f5568-75be-4733-b8b0-13ca5156355c,Lords,Life peer,NULL,1975-01-09,2005-04-26
2859f3d7-20b5-4e29-82cc-18d562e312e6,6732cb51-37f9-41b1-b7b0-abe3c6bb5167,Lords,Life peer,NULL,1966-01-14,1994-12-26
a6858675-088d-4a7b-a9f7-b30215beda73,66d2ff82-ba14-4874-a8af-3de5af7658e5,Lords,Life peer,NULL,2008-11-10,NULL
29c654db-d0c3-4e57-82b6-1c7920e965f9,fbcbc98d-b6dd-450b-9fa9-c1c6d5614ca4,Commons,NULL,7b598b2a-1c63-4b9c-90e9-0d8f55f55dea,1987-06-11,1992-04-09
b3c73ebf-d990-40fd-8d2e-9f7711c7472d,fbcbc98d-b6dd-450b-9fa9-c1c6d5614ca4,Commons,NULL,7b598b2a-1c63-4b9c-90e9-0d8f55f55dea,1992-04-09,1997-05-01
6efae6e7-20f8-47b9-8527-695e1e0987ee,fbcbc98d-b6dd-450b-9fa9-c1c6d5614ca4,Commons,NULL,8835de33-0172-4d7b-8d6d-29512896ede3,1997-05-01,2001-06-07
1055dae0-aa5e-4404-8c80-3f9820e90023,fbcbc98d-b6dd-450b-9fa9-c1c6d5614ca4,Commons,NULL,8835de33-0172-4d7b-8d6d-29512896ede3,2001-06-07,2005-05-05
ac6eb5b7-86f3-4dcd-84dc-b691f3ba8e96,fbcbc98d-b6dd-450b-9fa9-c1c6d5614ca4,Commons,NULL,f5fe4b30-8856-4e97-8fff-ff9340b2ad71,2005-05-05,2010-05-06
3d65ca27-a780-4d48-b17f-ec7fcebb7c15,fbcbc98d-b6dd-450b-9fa9-c1c6d5614ca4,Commons,NULL,f5fe4b30-8856-4e97-8fff-ff9340b2ad71,2010-05-06,2015-05-07
92f27554-ee90-49cc-8a82-8dcfb810e168,fbcbc98d-b6dd-450b-9fa9-c1c6d5614ca4,Lords,Life peer,NULL,2015-10-13,NULL
af62e549-0661-47bc-8b56-4b24e156ae7f,2d83b6a8-9403-430b-8cc9-f7c8aefe6d93,Lords,Life peer,NULL,2007-03-30,NULL
99a0d762-9969-436a-beda-7cebf4ecb75a,199793c5-aab3-4ca6-9482-3f861c968902,Commons,NULL,e89a56e5-367a-4e7f-8b98-70ecb6983326,1979-05-03,1983-06-09
22dbd632-966d-4f61-a2f6-bedae0df0a0c,199793c5-aab3-4ca6-9482-3f861c968902,Commons,NULL,b4e13a34-76d2-4f62-8b15-98d022a2fdec,1983-06-09,1987-06-11
57c615ff-9647-4e0f-86d0-93a4503e13fc,199793c5-aab3-4ca6-9482-3f861c968902,Commons,NULL,b4e13a34-76d2-4f62-8b15-98d022a2fdec,1987-06-11,1992-04-09
06a19b72-3617-4f8c-8bdf-50d7c558a575,199793c5-aab3-4ca6-9482-3f861c968902,Commons,NULL,b4e13a34-76d2-4f62-8b15-98d022a2fdec,1992-04-09,1997-05-01
2a1bb50e-9216-4f08-847b-25d4755c637e,199793c5-aab3-4ca6-9482-3f861c968902,Commons,NULL,6ec37261-53df-497a-b228-e8aa32c5aee2,1997-05-01,2001-06-07
8481bf05-b5df-479e-8f9d-b9b28f85276f,199793c5-aab3-4ca6-9482-3f861c968902,Lords,Life peer,NULL,2001-07-04,NULL
bbeade98-67c3-4689-9044-66b61d3e07d4,01c2408e-44a2-4d6b-b188-37c057bbbddc,Lords,Hereditary,NULL,1954-06-15,1995-02-13
9fc0d74e-141d-43ed-be97-9a71992d092e,569a895e-e869-4c36-9f21-55b642c802f8,Lords,Excepted hereditary,NULL,2022-04-06,NULL
ac7bcea0-23c7-4159-830c-7fe62700584e,62e5e134-7369-4f59-9177-48d17736323a,Commons,NULL,8bb109d2-a061-4a5a-a2d1-e86710b98e99,1974-10-10,1979-05-03
454933cf-98bb-4793-8473-1b78ee917a85,62e5e134-7369-4f59-9177-48d17736323a,Commons,NULL,8bb109d2-a061-4a5a-a2d1-e86710b98e99,1979-05-03,1983-06-09
a15f76bf-e259-4891-b179-d2dcc9d2677c,62e5e134-7369-4f59-9177-48d17736323a,Commons,NULL,1aae35e5-2841-49c5-89e6-1d8e7adb1684,1983-06-09,1987-06-11
df455b25-5a35-46c0-8981-3e532cf76610,62e5e134-7369-4f59-9177-48d17736323a,Commons,NULL,1aae35e5-2841-49c5-89e6-1d8e7adb1684,1987-06-11,1992-04-09
b59921c0-328f-4575-ba4d-3113ee1c53ab,62e5e134-7369-4f59-9177-48d17736323a,Commons,NULL,1aae35e5-2841-49c5-89e6-1d8e7adb1684,1992-04-09,1997-05-01
6141391c-9e36-46ec-b2af-7adc1a226476,62e5e134-7369-4f59-9177-48d17736323a,Commons,NULL,cc550caf-b783-4e73-8138-98d28843c16b,1997-05-01,2000-11-21
5b0b7d16-4c0f-4649-b5de-bcc08fda11db,1c694d81-7560-4e6c-b96c-b7242e747190,Commons,NULL,2b3537dc-a3cf-4945-a37b-585402c3559f,1992-04-09,1997-05-01
b05bdf67-27a2-4e12-8f4e-f6ed1f7084e5,1c694d81-7560-4e6c-b96c-b7242e747190,Commons,NULL,3fe1ff72-3896-4251-94f9-07987f9ee996,1997-05-01,2001-06-07
42429354-3a20-44f6-8312-43b651d2d7b6,1c694d81-7560-4e6c-b96c-b7242e747190,Commons,NULL,3fe1ff72-3896-4251-94f9-07987f9ee996,2001-06-07,2001-10-15
b23f4bdf-cfcc-4e30-bde4-a00bee222d79,e235ec52-ef6f-41da-b2a5-d5dcef79c22f,Commons,NULL,db6b9fe5-92f7-446b-85f6-f0849141ef8c,1966-03-31,1970-06-18
8cdc562c-ecb7-433d-aeee-6d58e3e1989e,e235ec52-ef6f-41da-b2a5-d5dcef79c22f,Commons,NULL,db6b9fe5-92f7-446b-85f6-f0849141ef8c,1970-06-18,1974-02-28
bddce3fe-121c-4472-a8d0-43cfef6a1dc7,e235ec52-ef6f-41da-b2a5-d5dcef79c22f,Commons,NULL,8c8f04d8-3aa2-4e68-b4b6-675dfc006596,1974-02-28,1974-10-10
2bef625b-9b85-4613-9796-89b38b0220d6,e235ec52-ef6f-41da-b2a5-d5dcef79c22f,Commons,NULL,8c8f04d8-3aa2-4e68-b4b6-675dfc006596,1974-10-10,1979-05-03
c8351fcb-121d-4ffb-8b43-bfa2d92f3342,e235ec52-ef6f-41da-b2a5-d5dcef79c22f,Commons,NULL,8c8f04d8-3aa2-4e68-b4b6-675dfc006596,1979-05-03,1983-06-09
2a505ea4-ba0b-41af-9657-ad588e0a41b7,d008c191-9dae-4968-b53d-abde45b1a2f9,Lords,Bishops,NULL,2011-11-28,2013-02-04
11e9b5d6-487e-4d0a-b796-0de8ef257d04,d008c191-9dae-4968-b53d-abde45b1a2f9,Lords,Bishops,NULL,2013-02-26,NULL
6de0d13b-93e3-4bbc-9e65-b523c724989e,580155c7-1aa6-47c5-88ae-05d73002b92e,Commons,NULL,7b825d75-e4ab-4078-8aff-2049efdca1fe,1997-05-01,2001-06-07
e802c5e4-fa86-4303-8f22-4c8e0202a75e,580155c7-1aa6-47c5-88ae-05d73002b92e,Commons,NULL,7b825d75-e4ab-4078-8aff-2049efdca1fe,2001-06-07,2005-05-05
6b666bd1-3797-4bc3-8515-6c64972d65c6,8011fbcb-ec3c-4b6f-82a6-244d62b3bab6,Lords,Life peer,NULL,1964-10-27,1990-09-05
0c8a7204-2f59-4919-a8ea-8b819537aab9,67b76451-6170-4a87-a5b6-98dce35e30c1,Commons,NULL,ef87f459-02b1-43c1-9d26-c638686aaead,2017-06-08,2019-12-12
1a5ce015-0364-4c0a-8ff7-a5fabc244a2b,67b76451-6170-4a87-a5b6-98dce35e30c1,Commons,NULL,ef87f459-02b1-43c1-9d26-c638686aaead,2019-12-12,NULL
e2811911-eb0e-4fb3-bf63-7a879e5b7153,9a210be8-05b3-4958-ba7a-55a2cc423a5b,Lords,Hereditary,NULL,1927-10-03,1994-06-27
4934ba08-a54a-4f09-a9dc-a4ba52639175,3420efc8-90cc-42fd-bc1d-3419e56040d8,Lords,Hereditary,NULL,1994-06-27,1999-11-11
2bda323d-6e4e-46b8-8812-b78c13727a99,478aec7d-693c-4455-9616-d3cf0a117d65,Lords,Life peer,NULL,2002-11-01,NULL
0049d643-46e9-4d1b-a278-874f05224df6,478aec7d-693c-4455-9616-d3cf0a117d65,Lords,Bishops,NULL,1991-04-17,2002-10-31
e2cefa86-c1a7-498f-acfd-761d35db457c,3800385e-3a7a-4a8a-b24c-b5a95817dc72,Commons,NULL,69858bfe-cec8-447f-bcb8-ebd8459674c9,1983-06-09,1987-06-11
3737e1aa-2053-4e3f-b338-9dbf9904b594,3800385e-3a7a-4a8a-b24c-b5a95817dc72,Commons,NULL,69858bfe-cec8-447f-bcb8-ebd8459674c9,1987-06-11,1992-04-09
2b2075e9-0b76-4a18-af28-8809fc5a3a9a,3800385e-3a7a-4a8a-b24c-b5a95817dc72,Commons,NULL,69858bfe-cec8-447f-bcb8-ebd8459674c9,1992-04-09,1997-05-01
639a54dc-f84a-40b8-aeb6-de5006b40e57,3800385e-3a7a-4a8a-b24c-b5a95817dc72,Lords,Life peer,NULL,1999-07-27,NULL
1913a61c-aa78-4631-9642-dd47a1012e62,32e37fb7-7d12-4917-871b-428e489ee944,Lords,Bishops,NULL,1995-12-28,2000-05-31
c54869e0-0d8b-42ab-aadf-6b4a59efc970,4d76343d-2222-45be-be72-db0f22a41778,Lords,Bishops,NULL,2007-10-19,2009-04-30
2502d96a-1b65-447a-bc8f-c5de3e0c8e11,c227af64-6d04-4118-97da-2f16fc14dcf0,Lords,Bishops,NULL,2013-10-03,2023-08-31
96a866fe-344a-462c-85ff-615c9e14cbd9,88a2a450-2033-441f-ab38-499fd1aa6aff,Lords,Hereditary,NULL,1963-02-17,1994-11-28
f8bd5393-9f1d-4f3f-a3df-ae590c2f6e60,794e9ad6-7cb1-4b33-be2a-3d0f0db552ea,Lords,Hereditary,NULL,1994-11-28,1999-11-11
8033f342-4d22-40d4-a1e6-3c9d582117da,13a5aa0d-3f1e-4401-8542-1fff5847a9d3,Commons,NULL,4c31a8c4-c348-4d47-9398-cbc85c1c91ad,1979-05-03,1983-06-09
45cbc709-3b70-4ae0-abe9-8ea7535c516f,13a5aa0d-3f1e-4401-8542-1fff5847a9d3,Commons,NULL,48875e60-3ebd-470d-af0a-55fb1f7bd859,1983-06-09,1987-06-11
86837278-7b1a-4f40-89fd-cdae0a133ece,13a5aa0d-3f1e-4401-8542-1fff5847a9d3,Commons,NULL,48875e60-3ebd-470d-af0a-55fb1f7bd859,1987-06-11,1992-04-09
