id,representation_id,party,start_date,end_date
10e1f543-bab7-4b34-a9c7-06875b44653d,eb96d5b8-b3d1-4310-b24f-fc99c262660e,Labour,1997-05-01,2001-06-07
e4942053-1b80-4c37-bc90-c67c27869c55,5b065337-ae38-42f0-a3a9-1fd9ac5fec62,Labour,2001-06-07,2005-05-05
2042688d-57ee-43e3-ad79-75fc7f21280a,898613d6-1279-413d-b8be-793d2467a0d9,Labour,2005-05-05,2010-05-06
f1218b73-8125-40e8-bfdf-aa79b6d2f1ac,b9114ba5-d8f6-44b6-942c-19d3ded6dd2c,Labour,2010-05-06,2015-05-07
15ab37f7-437e-46dd-93c8-1eec7ad1622f,430e58dc-3fad-49ad-85bc-9eea7264570a,Labour,1966-03-31,1970-06-18
65e95f0d-f1a5-4a63-9ab0-ce264eba013d,40b6e2bb-eee7-458c-a7d4-8c2700c7786c,Labour,1974-02-28,1974-10-10
bff6ca22-0a0a-4999-a6d1-92ed622a80d3,90bd5920-aca5-426f-8c6c-e5faead8f42d,Labour,1974-10-10,1979-05-03
2dec25d5-a37a-4504-a742-04a7d886c4f5,61eebe82-89db-4f70-b8ed-35aa936a39be,Labour,1979-05-03,1983-06-09
8abf1021-26aa-4169-924c-cef84dd62cec,61eebe82-89db-4f70-b8ed-35aa936a39be,Social Democratic Party,1981-10-05,1983-06-09
f69eb16a-96a6-4384-b1d6-3b9edf2dca35,2998216d-18a2-49b1-81ed-0ae52412a2eb,Conservative,1964-10-15,1966-03-31
a9669c1c-a7f7-41e4-8699-1f62556f0487,7ac36f0a-05d0-496b-9c05-9794284f6b53,Conservative,1966-03-31,1970-06-18
fda87a2b-ed89-48fc-a497-8047dd7df840,7b66814b-3f58-47a8-9a56-5ffa21411b8f,Conservative,1970-06-18,1974-02-28
4ab92254-58ec-4209-a66c-a14abe172242,f62df999-afde-4365-8e83-08e237a4651b,Conservative,1974-02-28,1974-10-10
2a11da36-e4ce-4b81-aaca-e9360fc1a788,1c27b445-8d96-4bc9-8b92-c6baa0f81bc6,Conservative,1974-10-10,1979-05-03
35ea5412-4e61-40fb-a94c-401a5445a14c,1dd71966-aa69-4047-9692-e5392c1ad393,Conservative,1979-05-03,1983-06-09
362e5ee8-89a7-4c76-98c1-5ab47068de6b,675e87db-72bc-4382-a40e-555e26651655,Conservative,1983-06-09,1987-06-11
74bda26d-e42a-49a9-bc8a-dd5e647fc8ed,b0bc4855-e25d-484b-a80c-b9317bfe253e,Conservative,1987-06-11,1992-04-09
28cdb252-0b17-4989-a672-db08be313ee7,56186eeb-ec37-4a98-9e1e-60d272b8f641,Conservative,1992-04-09,1997-05-01
f27d95ca-bd86-4ecc-84f9-c9a643659ce3,aea65509-257b-46fa-8f81-8ead32b24cc5,Non-affiliated,2016-09-25,2017-11-16
ac85d2ab-d583-4336-80ba-2fe5866ba02c,aea65509-257b-46fa-8f81-8ead32b24cc5,Labour,2000-05-10,2016-09-25
96a89e56-1d5c-418b-a492-1902573dbb9a,aea65509-257b-46fa-8f81-8ead32b24cc5,Crossbench,2017-11-16,2020-04-06
713b8f78-3ba9-401a-b9d5-9627fd2dd0a9,aea65509-257b-46fa-8f81-8ead32b24cc5,Labour,2020-04-06,NULL
ffee7b25-6670-4c41-a358-3d76d1958b0e,39abe14e-01df-4a2a-ba66-9670fd4bbbfd,Sinn Féin,1955-05-26,1959-10-08
7450814e-c19f-4b90-b2cf-100b0eb4c244,6a6b157a-1315-4101-ab75-f0c46d4871f5,Conservative,1970-06-18,1974-02-28
42dab565-893b-4366-9ddc-aa9274f1910d,78085367-bd78-46fa-a7b0-754234df84d6,Conservative,1974-02-28,1974-10-10
cf1b8111-b7c3-4ab2-9a0f-49c861580772,22c62702-c228-4e2f-9596-03f4430e3cb3,Conservative,1974-10-10,1979-05-03
abdfb614-bacc-4dd3-81ae-a400f612113c,5a573b49-48ba-4d79-95de-30e063a99173,Conservative,1979-05-03,1983-06-09
2bc4d6cd-7356-4b4d-a4c3-a3d825702388,49c9720d-2870-466d-bbd9-e5a91cc2c351,Conservative,1983-06-09,1987-06-11
86185064-28cf-49b1-9684-9940690dcb84,ccfd54fe-2332-41a0-ab0d-1a1feb7b652e,Conservative,1987-06-11,1992-04-09
d9ef3baa-1bce-4287-83c9-d06a61d95c94,224898f8-02b0-4409-9110-13f937034f25,Conservative,1992-04-09,1997-05-01
49a6a558-4cb0-44e8-b147-3482db5b7986,6e0e2c97-1049-44e4-9899-ca20428914d2,Conservative,2014-09-19,NULL
4eb291f5-70e1-4906-a18e-e19ccc6e62ed,dc26f684-3047-4fe1-a3e4-130111ab087a,Labour,2001-06-07,2005-05-05
5c64a335-f0a2-4ac8-b39c-fd515da239de,079282d3-820a-4598-9064-d76f0f4a38b3,Labour,2005-05-05,2010-05-06
effb2c88-4eb8-45e4-a6b7-a45cf18a3673,d6825753-2d74-475d-b86c-1cfdac44da95,Labour,1997-05-01,2001-06-07
9549d23b-7a39-4635-8ce4-b0dbc700d9e3,764fe2df-758e-485b-b6fc-784a3f936b4f,Labour,2001-06-07,2005-05-05
7a3d0043-ccfa-4941-8323-986ab5d9f59f,849dd015-fc38-4126-a774-67c065aa8e4a,Labour,2005-05-05,2010-05-06
8dad7894-46c3-499d-9970-83d629b29b6a,c9cab2f2-7e7a-4eef-8c1f-483388c449e5,Crossbench,2008-05-28,2019-01-14
d9dc2e3b-b64c-450b-bff4-6c1fe18c424e,26108f01-aef0-40d7-b36a-31fe76c5a06d,Conservative,2019-12-12,NULL
b78d66ba-6607-4dd2-a111-f0b44605ca9b,ce7736b8-3156-40f1-bc33-fff56be16e6e,Labour,2001-11-22,2005-05-05
6de7178a-64aa-4e6f-bd12-e1d363e714c4,034646ec-7dd8-4520-a404-e577727d27d7,Labour,2005-05-05,2010-05-06
3e2faaf2-e319-4289-ad80-e4f7d9b0ecc5,2f282ab3-8fdb-4a7a-a8e8-d1f1faaaa04f,Sinn Féin,2013-03-07,2015-05-07
1ee8efc8-f784-40a5-815e-8b85621ba3ad,28c3246d-9467-4d26-938b-66a488588f9f,Sinn Féin,2015-05-07,2017-06-08
bdc4b3a5-1026-4b43-8244-7180a83dee07,e57dab4e-dcef-4619-b2b7-07ba4590c97e,Sinn Féin,2017-06-08,2019-12-12
14590c44-97fc-434a-ac31-6b511f25affb,6a8b4628-170f-4b38-9ba6-db8ddbc714f0,Sinn Féin,2019-12-12,NULL
a8b8c6f6-53dc-45dc-ae87-627e993877ba,dab4f209-4303-4dd1-aab6-198f22943101,Labour,1981-05-13,2001-05-26
8f6c05f7-f4e3-41be-9a0f-72bdfd4af543,55f23310-ceba-4a27-a361-4cbae5a13915,Conservative,1961-03-01,1991-10-13
f5ada53b-dd11-41db-973f-4ce02d79ddd1,95bb8725-3bf2-40b6-88cb-c88019860b62,Ulster Unionist Party,1970-06-18,1974-02-28
26acb8f5-abdf-44af-8c60-7bb239e5eec2,7e6a0258-de70-476d-8222-af58fac7e0fa,Ulster Unionist Party,1974-02-28,1974-10-10
47a14345-5727-4ea5-b556-11882c00c266,24b654c7-ff76-4977-a5c1-12ee67269020,Ulster Unionist Party,1974-10-10,1979-05-03
ed24503d-fa47-485a-8032-8319159abf79,3389b0b0-6b0f-4f12-a478-52c7acde8d80,Ulster Unionist Party,1979-05-03,1983-06-09
dd73719b-3480-49b6-a263-69f8d2019caa,d11c2f36-92f6-421d-b977-e0f0eb88e156,Ulster Unionist Party,1983-06-09,1987-06-11
227d2223-11fc-4f4c-8437-8a8f47bd8e50,d5251d00-9e65-4fc7-8f2f-a1fa880514dc,Ulster Unionist Party,1987-06-11,1992-04-09
4de4374b-5908-437b-8372-a35bad5f01b2,96795eb1-708c-40a6-8e60-1ac317d08c6c,Ulster Unionist Party,1992-04-09,1997-05-01
d26ce642-9f52-484a-be47-b7f2944a4883,3f12ce2f-4782-4ef0-ba97-af1d66ad8455,Crossbench,1997-06-10,2015-03-09
31547a60-0e85-40e9-a6bc-f82c8cb75f55,9bd55d9e-2ff0-4741-90e6-8be6af9f5e8a,Scottish National Party,2015-05-07,2017-06-08
a0bbb562-7036-4c4c-9a53-4c8bffab1e5d,aa699478-2863-4b48-be21-a8caa3267502,Scottish National Party,2017-06-08,2019-12-12
a7878709-4178-4007-a088-815f571ad412,2a8ca94e-a1a1-43ac-80fe-77d7bcc17bf4,Scottish National Party,2019-12-12,NULL
2713c4ab-dc4f-439f-9cde-63a65b8d260f,d71a5268-35ec-4743-87ea-d7e6ad524103,Scottish National Party,2015-05-07,2017-06-08
e3b17004-1c49-416f-94e3-a1da6d71e519,4117a2fc-c1dc-464e-b1de-0d93c6f3335e,Other,1982-06-21,1999-11-11
8e5a424b-d20f-468c-99a9-55e4d27bd106,123ac7b2-66e3-41ec-83f4-95956f5fb1fe,Conservative,2015-09-30,NULL
19e88be8-f9b3-420b-baa7-1b89e3bf5073,b33ea1b9-362f-4c3d-8703-cf30198691e2,Conservative,1970-06-18,1974-02-28
b0999d43-2cdf-460e-a3c8-fb0046a08cf0,1ce7f792-54c1-49d5-9d3d-974abc8983e5,Conservative,1974-02-28,1974-10-10
bc656e36-7bc7-4b95-92e5-fafeb3feb9cb,f5322df1-c0b7-4696-92e6-86d89d24a96e,Conservative,1948-01-27,1999-11-11
8c749207-1b97-47fa-bd39-293bde3c61f8,ade4712c-7d38-446f-8b37-8bb4e49b9eca,Labour,2010-07-26,NULL
f95772d0-5fdf-408e-81b1-3598ce388143,d4818d6e-416c-40d0-9e0a-b28995d06ae9,Labour,1985-01-22,1999-11-11
39fbd91c-4a74-4e13-88a6-371ab3b4e067,c1976ea3-abf9-4fd3-870c-92e591c505c4,Conservative,1964-10-15,1966-03-31
9fa07ff7-8937-41b6-830a-62d0455d3eb4,eb2bd150-0e09-4716-8e4c-7e704c286239,Conservative,1966-03-31,1970-06-18
94d8eb89-3bde-4491-a035-f86f500bd36f,a1dade4f-60a9-47b3-8737-667ba2a6e044,Conservative,1970-06-18,1974-02-28
91e2e6a9-7a81-41e1-96bf-359b0332cef1,1761dbdb-1a7e-48d6-a2b9-b8a8f21f2a7f,Conservative,1974-02-28,1974-10-10
5b20808b-a8dc-44c8-b5b9-5d8ea341b237,ec60f749-424c-42ef-aa35-08e23f161c9a,Conservative,1974-10-10,1979-05-03
93941490-687a-4419-a07f-66d9ca63db03,b178099f-1920-4a46-92d4-ec3f8a552003,Conservative,1979-05-03,1983-06-09
17db1845-e898-4d53-a5f5-374f2c6aee06,c0f15375-beec-4763-8a1d-9c0c027d3c0a,Conservative,1983-06-09,1987-06-11
7901f086-c147-4c12-957e-341534fbc9d1,a0bf6496-d08b-451e-8031-da6da2d05fb6,Conservative,1987-06-11,1992-04-09
4ebdb816-8658-4177-afca-3f83131031a8,a3de6240-4928-4992-9a2b-64f597e0fe78,Conservative,1992-04-09,1997-05-01
85a25fe0-59c2-43fa-a635-037940528f02,d8910e5f-c2ba-4d66-b733-578f56f95321,Conservative,1997-11-18,2006-08-30
98cfa009-9ae3-4560-812e-0547a6a37d31,e18892fd-5864-40ea-ba72-cce8ada808f7,Other,1969-12-04,1993-11-28
eb63e00f-7a25-4391-a2fa-8f250c194965,f2ea8355-ae33-449b-8938-e374bc35cb5e,Crossbench,1961-04-20,2011-02-12
add6be94-86ae-4177-a327-7e9a14d9b03c,9a8f1197-6dfe-4639-9a8d-61448bbd877b,Conservative,1947-11-07,2015-08-31
a99bb33c-3944-4043-a32a-c052336e1a1a,699a5ded-ff75-4fca-9e85-d717822569ef,Conservative,1947-11-07,2015-08-31
d4758715-496c-4fae-95c2-130f2c53b929,de31d900-6202-457e-a625-1adcc529394b,Labour,1997-11-10,1999-11-05
8598a790-557d-41bd-abee-277200af835d,d0f79a88-0a2e-419d-ab83-7538eccf5512,Conservative,1947-07-08,1999-11-11
90936938-76c7-4dbd-bd32-05b54ad8bbe6,2439fd19-614f-4174-958f-a41d7d83153b,Conservative,1959-10-08,1964-10-15
6d2b1ad9-0185-465d-bc03-9ad2ba8e9c3b,5749782d-05e6-481e-847b-ed90916f7696,Conservative,1970-06-18,1974-02-28
8e17a10a-96d8-4ebc-9fc9-05fc89f71c96,666c7eda-626a-4ba4-aab2-4205b9205275,Conservative,1974-10-10,1979-05-03
b9b3bd72-7d6e-4e63-aa4a-3a1af835fd39,69be5114-2f43-4029-aeae-c39592dc3076,Conservative,1979-05-03,1983-06-09
5858ed27-c9bc-44b8-9434-faa8e1f79fa7,58289583-0f96-44f3-a46a-02c43db9c11b,Conservative,1983-06-09,1987-06-11
540a9efb-2b22-49e1-a07e-f8243d7300fd,87bfd485-bff6-4b63-89e4-0c9a34707eb8,Conservative,1987-06-11,1992-04-09
f53f459c-57bd-4167-9ca3-0b45538070c6,5a12e047-2d15-4858-883f-6383c460193f,Conservative,1992-04-09,1997-05-01
12dbd765-7ea7-4fd0-a25b-cf6bcd0d893e,4a9f591e-f30b-43b5-9027-342dedfd51a5,Conservative,1976-05-10,1999-11-11
c27c07e1-b1aa-49ae-9a96-09f8e168add0,0ff6a034-4dbe-40da-b716-820a30dfbc28,Crossbench,2005-06-27,2015-07-23
a0a30473-be72-4074-bd41-3935f57c755b,5b7dc008-13b4-4717-a21b-943044354138,Conservative,1995-05-26,NULL
a9e46202-837f-4e40-b928-7f7604030bc7,6e29e2dc-2b85-4975-a848-34373cb41250,Other,1957-07-25,1992-02-10
235b9aec-d4b4-4489-a967-9d4ed2e3c754,86082a31-4a03-48a6-a084-2fd5b2ca5722,Labour,2005-05-05,2010-05-06
f64ca93a-4fc8-43fe-a8cc-093d9fb77b62,bcab9b36-eb4b-4f75-be17-c99f077c6fab,Labour,2010-05-06,2015-05-07
86766a7c-7217-4157-9beb-253f5a652b56,b3759795-a16a-4d46-b9d5-34343c0480f4,Labour,2015-05-07,2017-06-08
e4a8e515-81d9-4820-bdbd-7e2695e2d291,8f70b2b9-2ff1-4636-a999-f705049a9bd2,Labour,2017-06-08,2019-12-12
2bfc2a70-18da-49e6-bebc-4cdf14ba72ee,80695f66-9ec5-4add-8289-06b1d1fe7188,Labour,1987-06-11,1992-04-09
ecbf82d9-c655-46ee-9321-031977f87441,d58210f9-4a10-4bcc-ba69-01d3f57cd27d,Labour,1992-04-09,1997-05-01
93ec26b4-3bda-4036-81ea-fb1a893cd017,08fa1d6c-169f-47d6-8ddf-8a164a8f1a51,Labour,1997-05-01,2001-06-07
55e32a36-2814-4000-8ced-4602177fef01,b916606c-3f58-4767-a859-ede72c283914,Labour,2001-06-07,2005-05-05
ebaa83c6-2192-4a9b-a905-9188caf791a1,2cbfd3dd-1e57-4068-b099-2c024ff006a8,Labour,2005-06-22,2019-05-14
ba060202-2c2f-4f0d-a983-a9c0a0d9c745,2cbfd3dd-1e57-4068-b099-2c024ff006a8,Non-affiliated,2019-05-15,2022-04-28
0738e4e5-d105-45ec-b1bb-61a753cc1aa7,00504196-44c0-4dc4-954f-abb92bcc5566,Labour,1966-03-31,1970-06-18
d37e74ef-8934-4837-8c6b-d353c768d9db,d8abe1b7-f194-4ef5-a577-04f77cc5d982,Labour,1974-02-28,1974-10-10
8a4f4ec3-ab2b-426e-86fb-4d97f2a42a82,7c74a095-8ec0-4b0c-ac03-3e5857949d3f,Labour,1974-10-10,1979-05-03
cf0f2d04-ff78-4d7e-9d9e-451d1e4d1756,2b9db69d-ea12-440a-b6b9-dccd17aab934,Conservative,2017-06-08,2019-12-12
31371095-5e58-4aa6-b890-ac30c2bc52cb,00ed5945-8710-404c-a144-bfc163db311a,Conservative,2019-12-12,NULL
ed0b7030-c2c0-4687-b8d4-b3f834f9a698,1686ebb8-c07f-4125-8bdf-667cfed79307,Liberal Democrat,1997-05-01,2001-06-07
d607d2cf-40bf-4f68-86cb-3c596847ac64,564ba6a8-30c5-4cac-8411-30eb50c1d37c,Liberal Democrat,2001-06-07,2005-05-05
4dc08d05-807d-4f64-9432-f52bf6289aa1,2a4e9e7a-9899-4b97-aab6-42619c3a6e68,Liberal Democrat,2005-05-05,2010-05-06
2b0ccaf3-ff6a-4c6e-9628-1f5acf183584,6640d6d6-7736-4959-87b9-f6e7dfa2b15e,Liberal Democrat,2010-05-06,2015-05-07
6455ee85-50b0-4791-aa4b-6734456e04d1,f3772448-f8ff-4787-9dad-26d8f85fc780,Conservative,2019-12-12,NULL
b96c5770-e0df-4cdf-b47f-b0a2a79e43ee,17b416eb-a71e-4649-9819-88b4ba4e27a4,Non-affiliated,2020-09-17,NULL
a1a46a43-d0b6-4351-a18c-a4c4993d2bff,e1bf7bd7-5104-42ab-98e3-f9b9c7d7ec43,Conservative,1974-02-28,1974-10-10
7d5dcfa7-3626-4241-88ee-3512568d482f,df97022b-4026-416e-9761-757d1c5c49d5,Conservative,1974-10-10,1979-05-03
082c1013-0f05-48a3-9ceb-bb3faf44a4b0,9d42df84-4ac8-4304-a4b2-8d71fcae6145,Conservative,1979-05-03,1983-06-09
71075a38-9c49-4170-816a-540523fa61f7,bb696d47-cb7e-4f87-afbd-2544aa534261,Conservative,1983-06-09,1987-06-11
a454d3ef-e501-4e8f-9aaf-e41361bdbf76,89107750-4d8b-4e02-8353-1cf6c5b5075b,Conservative,1987-06-11,1992-04-09
27b63e79-d767-4308-a1d1-55eff3ea3c6e,52789357-4303-48e8-bec5-658989b64331,Conservative,1992-07-03,2019-05-20
09497652-73be-4321-8d6e-6fc2063d25c1,6a025667-dce9-4574-b60a-6e2aa3d01a8f,Crossbench,1986-07-22,2009-04-07
5f1d648c-cba5-4607-9786-f79494fa97ba,505b1612-5fdc-4097-8eec-e4f56705ae82,Crossbench,1977-09-05,2014-02-14
c505e4cb-9e63-4dbd-be2e-4bb0146bad64,fb304072-46e7-4e6b-a08c-8dbc08b7c33d,Crossbench,1977-09-05,2014-02-14
ddb15ce1-af1d-462a-a438-bab3f8f022f4,8b07f70e-6084-4cb3-9379-a81711a90eb4,Liberal Democrat,2017-06-08,2019-12-12
c4ccd392-0d74-46f4-9335-29fd63bb1fb7,b782376c-2b26-4a53-8f0e-abb8ebdf1968,Liberal Democrat,2019-12-12,NULL
ec885ab2-981f-46f6-ae01-331aaf25d7d8,99f0f65e-7176-4f39-855d-34d65f16221c,Labour,1997-05-01,2001-06-07
a509ea6f-1d79-4474-9bb5-99032fbda7cf,b29fa372-68e0-4314-8763-80a98241362e,Labour,2001-06-07,2005-05-05
8088b9ac-7626-489c-81ba-88516a78ac07,1d68504c-59ed-4d5a-957c-67aa9f01af28,Labour,2005-05-05,2010-05-06
ac5eb86b-e97b-41aa-ae36-0501ef13e27b,1d68504c-59ed-4d5a-957c-67aa9f01af28,Independent,2010-03-22,2010-05-06
c2b8a405-9a66-4b98-a413-9cc4339ba7f9,e5f805c2-dbb3-4ab9-bb1a-29ca71a34cf5,Non-affiliated,1997-05-08,1999-11-11
de839b2d-ed72-4bfd-b431-feb0bf1e3d8b,985cc4dc-c899-45c2-b03c-5ffce6ed5efe,Conservative,2010-05-06,2015-05-07
d7b012d1-c766-4907-93d3-7129b1f787cb,d2f59a46-bc2b-4262-9def-44275f1a8786,Conservative,2015-05-07,2017-06-08
87a0257f-2aa2-4c4e-ac39-bd23f84cb3ee,4375deb1-c6ea-4879-8ee6-568d6d8f33b3,Conservative,2017-06-08,2019-12-12
483b7bc3-0d30-40bf-ac77-c901e2eb6178,13d1ec55-aebe-42e9-8942-50166e89014c,Conservative,2019-12-12,NULL
905f1077-57d6-4c4e-ad66-69689ca90c78,0213c3d8-9a14-4cdf-9148-82ce61d67d1f,Labour,2005-05-05,2010-05-06
11d75e91-7e8d-4bdb-b229-5a40de3b78d3,24b27c9d-2c0f-45d7-93c2-95bc9cfbc2f5,Labour,2010-05-06,2015-05-07
cb4a73bd-706b-4ff8-8976-7abee2e74430,07e210a8-619f-4a1b-a772-c10f94b70a63,Labour,2015-05-07,2017-06-08
1a8bd49a-85d6-4604-82ef-941419050036,43385a73-1ff7-4ff0-826b-d5b1c0ce3ece,Labour,2017-06-08,2019-12-12
5fcf6801-298b-4f6f-988a-0759656c6ab9,b6814d9c-ab73-46d8-a88f-c29bac52cc37,Labour,2019-12-12,NULL
38fa6e31-aaed-485e-8482-44c4cd7c030f,04fa794a-289c-4a60-bd99-d604de0c2d30,Scottish National Party,1997-05-01,2001-06-07
bc0ace76-828d-4699-8b10-18641522b179,12838c67-7f01-4701-aaf2-bb252e3fdbe6,Conservative,1959-10-08,1964-10-15
989487c5-8ecd-4207-b0ba-91785d0fd162,28bd9299-2daf-47bc-8454-4a88ccb71eac,Conservative,1964-10-15,1966-03-31
f8c2180f-53e1-422c-8ae1-a8590bc2ff6d,4012a437-98d5-4412-a374-b411f075f126,Conservative,1966-03-31,1970-06-18
361fbad0-215c-4363-b418-8b15a01c81e9,5dfcc3a9-381d-40e1-8c90-3f167f862d14,Conservative,1970-06-18,1974-02-28
d1edab64-86d5-4eba-9e18-2b0a2c58cabd,0596ff9e-b89d-4ea7-a5ae-7fe5d5c6da4d,Conservative,1974-02-28,1974-10-10
64ae39e4-6fc5-47e6-96a4-9acf3c9c6aa8,3c8c0ad7-ae48-4dd6-80b6-c2c7fda8e695,Conservative,1974-10-10,1979-05-03
debe6220-750f-435f-90ff-3a6b569a2dae,be4d3a79-1f65-4990-91be-f3e697259a80,Conservative,1979-05-03,1983-06-09
f3083f60-31df-4299-96e7-7ff939898195,91d8c8ea-c0da-43c0-bb2e-88ffe8197b7c,Liberal Democrat,2021-12-16,NULL
8964e867-2069-4986-9e1b-eb5f38842cdc,4972a817-d97d-4f67-88a1-a373caf4b9f8,Labour,1997-05-01,2001-06-07
5e6a0fc7-c4df-4b28-bb0f-8dc2738da876,be78fb64-f6c9-4f2d-a50c-0b03e2178067,Labour,2001-06-07,2005-05-05
c8cc215c-ba3f-44c9-928d-c71df69de1dd,68f95beb-d46f-4a56-81ce-d04d409db6a2,Labour,2005-05-05,2010-05-06
b91e9bc8-f8bf-4216-aef4-60269eabd375,1c1b7b2b-4927-4fcf-bcb6-7535881edb47,Labour,2000-06-12,NULL
3f9d8953-35f5-4eb0-9853-e03f1e26e03e,23ad7b1d-4062-4e37-8ca1-03611d1cb220,Labour,1987-06-11,1992-04-09
439534c4-fce3-4d38-aced-51849d6e41ee,f355c57a-af7b-461b-8ded-1f6b0dcab104,Labour,1992-04-09,1997-05-01
5ec1f792-270e-4ca8-be3b-259ec0494c61,6edd839a-21ef-4619-89f1-8d00892beebe,Labour,1997-05-01,2001-06-07
72bcd817-ad49-4c8a-a4ea-5cacfd6e7af6,1b37cdd0-c1f4-443d-979c-399a83074864,Labour,2017-06-08,2019-12-12
6e5f30a2-7845-428a-ade7-a4cf2be3326d,9e60987c-415e-49b3-a749-b46fa7f33f88,Labour,2019-12-12,NULL
3ea8bf89-2a00-49da-b506-cf7e8c74f8e7,75817078-901c-49e9-ab8e-8baef5cb06cb,Conservative,2010-05-06,2015-05-07
25150bb6-86e0-4a4b-a81c-0bd3872aa64d,b31afec4-235e-4198-9855-d3c388520bf4,Conservative,2015-05-07,2017-06-08
dea49772-1752-4eea-af75-123a9f662c17,2e197c18-93e2-4677-ba63-f2259c4ab391,Conservative,2017-06-08,2019-12-12
a9940928-c658-4151-bc43-c064e0d993f1,159de70e-862a-49ba-bf6b-f1a9daeff515,Conservative,2020-01-06,NULL
b9f54d8f-45d6-44a0-a797-b60f7636b075,e49ad452-4086-46da-b491-8be3e75acf63,Labour,2004-06-11,2011-06-30
1530e867-5d7a-4c3f-9ec0-8365365565b8,e49ad452-4086-46da-b491-8be3e75acf63,Crossbench,2011-07-01,NULL
416be9b0-c284-4383-9042-0782675dc62c,cb6c92e0-09f5-4340-8905-4ec37d9c3551,Labour,2011-01-24,NULL
566f14e2-ae68-4138-86e4-df3a56a96d23,42f1e643-18e6-419c-b7d2-84139cb550d0,Labour,2001-06-20,NULL
50b794da-ee42-4972-a4ab-f4920af49ea3,5b2fd1d5-da2e-443b-a0fb-0bd94e7d2169,Conservative,1964-05-14,1964-10-15
f0c7f6d0-6caf-4390-b8b9-1eb5e5bb51c5,c1219b0f-4d74-4b5c-9ae1-cb42fb740555,Conservative,1964-10-15,1966-03-31
6bb4afe9-fb44-444f-a82d-3c1bc4ce44e9,84a7fcee-ec83-4865-9d67-5deb1ab65ca5,Conservative,1966-03-31,1970-06-18
505be7e1-d5a1-4870-a6a4-a72dd986cafd,54771f1a-ad6a-4e3d-8ea3-0a4a1c5b66ff,Conservative,1970-06-18,1974-02-28
21a8bc1d-cfec-4a0a-aa23-d0320b9a9768,64f63a82-cd4b-4234-b154-b7776281569f,Conservative,1974-02-28,1974-10-10
f926137e-a563-47bb-88a9-5919d65388df,07b02ed8-f078-427b-848c-dbb1e38ce09f,Conservative,1974-10-10,1979-05-03
9ad7bab6-34e7-44f9-baba-85ca8f79a9c3,7b544787-fe72-4a5c-9632-957599ab54fc,Conservative,1964-02-19,1999-11-11
08168cba-1d21-4260-bb10-74c250ecdb3f,2a6494f0-eb00-4f47-8a46-efabf63acc9c,Labour,1987-06-11,1992-04-09
dc85a062-1682-47c0-b0d3-68039f5fccf2,840cc4d3-a91e-4d57-ad97-7d7e39ed6ccd,Labour,1992-04-09,1997-05-01
1345e885-972b-49bc-84ab-b8753880d71e,4cd88119-0695-455f-b1cb-537d86db4c9c,Labour,1997-05-01,2001-06-07
9268876c-3d60-4b71-9327-042508963325,fdb40878-0ef6-499e-946e-3c419c4b534b,Labour,2001-06-07,2005-05-05
965fecb0-7b78-4831-8182-9fafb89e7994,cf5a5371-3eb6-4471-8b23-3870a2325d93,Labour,2005-05-05,2010-05-06
04858550-e095-46bd-897b-75c3fa210723,cf5a5371-3eb6-4471-8b23-3870a2325d93,Independent,2010-02-08,2010-05-06
a91e48ee-29aa-4d36-9eb6-106bea64a917,cf5a5371-3eb6-4471-8b23-3870a2325d93,Labour,2010-03-25,2010-05-06
63f8a680-bfa4-4ecb-a3e2-1791ce2a898b,59610be9-5bcb-41e1-935d-5e47ddda39e3,Labour,2010-05-06,2015-05-07
72114b90-7475-40a3-8d3b-1ff7d99468da,723f0c42-41ce-41c9-8a62-68a160ac10f0,Conservative,2010-05-06,2015-05-07
39af361e-a843-4606-93a2-90efcc0c6911,88513f0a-81d9-4ef9-b686-4342270e85de,Conservative,2015-05-07,2017-06-08
d571eb9f-9ec3-4886-9c9d-b5bbf6075033,46f32bd7-04da-40ba-b060-956d07aa3ea6,Conservative,2017-06-08,2017-07-10
11f7daf9-cec4-4cb7-a683-11dfc3860122,46f32bd7-04da-40ba-b060-956d07aa3ea6,Independent,2017-07-10,2017-12-12
18250ea7-332b-4346-8913-2e5519e12d86,46f32bd7-04da-40ba-b060-956d07aa3ea6,Conservative,2017-12-12,2019-12-12
e1fb508c-87ef-45f1-b714-d8c6effb2ebf,898aee88-9a6a-4053-ac9b-e12e5acc93a2,Conservative,2019-12-12,2022-01-12
3255e49d-ac06-4ea0-a131-082c2eba1414,898aee88-9a6a-4053-ac9b-e12e5acc93a2,Independent,2022-01-12,2022-05-11
21f20900-cd26-4f96-a776-866a51a8f148,898aee88-9a6a-4053-ac9b-e12e5acc93a2,Conservative,2022-05-12,NULL
65c9a199-dbc3-4bf0-8703-5f40d71e57d4,b5c9eeb5-d7cf-47c7-b2b2-c4e479ce688c,Labour,1963-12-05,1964-10-15
3e2a1584-5436-4f11-8ae0-aac90738d2b8,5418e761-b1f6-42ac-aaec-44d5ef3c31a4,Labour,1964-10-15,1966-03-31
fe8290d4-fe27-4fdc-8a50-7e1d7d5b73fe,3c156828-24f2-4160-9314-274ca517f6a7,Labour,1966-03-31,1970-06-18
edadd990-77ee-4773-9c54-b2ce298801e6,a5039043-cab8-48ef-ab79-8849930cc090,Labour,1970-06-18,1974-02-28
