id,id_parliament,id_ifg_website,name,display_name,normalized_name,short_name,gender,start_date,end_date
af9d5621-6eea-4fb4-b2b3-4e227dd44dcd,993.0,,David Howell,David Howell,David Howell,Howell,M,,1997-06-06
af9d5621-6eea-4fb4-b2b3-4e227dd44dcd,993.0,,Lord Howell of Guildford,Lord Howell of Guildford,Lord Howell of Guildford,Howell,M,1997-06-06,
9555cc48-b90b-4844-9240-4e31a71d3652,1272.0,,Gerald Malone,Gerald Malone,Gerald Malone,Malone,M,,
c11b905e-0003-4086-93d0-4e5fcb883785,4026.0,,Liz Kendall,Liz Kendall,Liz Kendall,Kendall,F,,
25b43fba-c295-4c8e-a720-4eca3ad679da,980.0,,Robert Hughes,Robert Hughes,Robert Hughes,Hughes,M,,
de53fd96-319b-4372-8313-4f5a9b7c76fa,5224.0,,Kate Dearden,Kate Dearden,Kate Dearden,Dearden,F,,
5def961a-4720-409a-9137-4f67bedc59a3,2108.0,,Lord Sandys,Lord Sandys,Lord Sandys,Sandys,M,,
d44d6101-6eee-4b66-af10-4f7fdc6f950e,51.0,,Peter Lloyd,Peter Lloyd,Peter Lloyd,Lloyd,M,,
e370b62d-6385-4ea7-bab6-4f9d9e79a746,2000.0,,Earl Howe,Earl Howe,Earl Howe,Howe,M,,
4faa0847-929a-4290-98da-4fc41c400f7a,4203.0,,Baroness Jolly,Baroness Jolly,Baroness Jolly,Jolly,F,,
54514c95-cf26-4f2c-98d7-4fcd3420d97f,93.0,,Tony Baldry,Tony Baldry,Tony Baldry,Baldry,M,,
6219ca5a-724a-45ad-9c63-4fecb3d765d7,1045.0,,Lord Walker of Worcester,Lord Walker of Worcester,Lord Walker of Worcester,Walker,M,1992-07-08,
6219ca5a-724a-45ad-9c63-4fecb3d765d7,1045.0,,Peter Walker,Peter Walker,Peter Walker,Walker,M,,1992-07-08
ccd90bcc-bf17-4bb6-8cda-4fef6ea703b6,1494.0,,Kitty Ussher,Kitty Ussher,Kitty Ussher,Ussher,F,,
73122ceb-c2b1-4ff0-9411-4ff5849d645c,1257.0,,Michael Neubert,Michael Neubert,Michael Neubert,Neubert,M,,
cb30d727-2875-4741-b5cb-4ffe144f374a,300.0,,Clare Short,Clare Short,Clare Short,Short,F,,
2c596b8d-558c-4baf-87d1-500fda353246,1455.0,,James Purnell,James Purnell,James Purnell,Purnell,M,,
8ab22dc7-8c33-45e2-81c1-504810580373,3895.0,,Baroness Kinnock of Holyhead,Baroness Kinnock of Holyhead,Baroness Kinnock of Holyhead,Kinnock,F,2009-06-09,
6fd54793-f480-4f2d-b128-509db0a1d731,4067.0,,Steve Brine,Steve Brine,Steve Brine,Brine,M,,
f9675aa9-816e-491c-b3c4-50aea0fead59,290.0,,Mike O'Brien,Mike O'Brien,Mike O'Brien,O'Brien,M,,
77c3a3fd-5c4f-409c-83c5-5179c48c067a,1239.0,,Allan Stewart,Allan Stewart,Allan Stewart,Stewart,M,,
732caf32-ab9f-4aba-8fa3-51a54799035d,4814.0,,Jonathan Gullis,Jonathan Gullis,Jonathan Gullis,Gullis,M,,
dd177bbc-6650-4551-89bf-51c4f542ae2b,37.0,,Bill Rammell,Bill Rammell,Bill Rammell,Rammell,M,,
d68bad1d-f867-4052-b990-51eb2a115dfe,1438.0,,Kevan Jones,Kevan Jones,Kevan Jones,Jones,M,,
79d0e877-e660-4225-9438-5242c398dd80,1097.0,,Lord Jenkin of Roding,Lord Jenkin of Roding,Lord Jenkin of Roding,Jenkin,M,1987-11-03,
79d0e877-e660-4225-9438-5242c398dd80,1097.0,,Patrick Jenkin,Patrick Jenkin,Patrick Jenkin,Jenkin,M,,1987-07-30
5ea8ec2e-94d0-44db-abd0-526d60afbfc0,4877.0,,Lord Greenhalgh,Lord Greenhalgh,Lord Greenhalgh,Greenhalgh,M,2020-03-18,
15e28dc4-717f-47cb-bc94-52ef70f9177d,3929.0,,Simon Kirby,Simon Kirby,Simon Kirby,Kirby,M,,
30f1d0d3-f360-4e5e-991b-537d5b5bca4d,4183.0,,Lord Faulks,Lord Faulks,Lord Faulks,Faulks,M,,
6f454e71-a1c8-4ed3-ac78-537ebbe59816,673.0,,Alan Clark,Alan Clark,Alan Clark,Clark,M,,
d42a6345-d92d-4388-9f33-53a0d76d4cf4,4959.0,,Lord Leong,Lord Leong,Lord Leong,Leong,M,,
86c8edc7-cd81-44ef-bb95-53dea4ceb780,1202.0,,Derek Conway,Derek Conway,Derek Conway,Conway,M,,
255f900b-c87c-4f97-8231-54624e97f7a4,1025.0,,Marcus Fox,Marcus Fox,Marcus Fox,Fox,M,,
110a2ad6-3300-4ad4-b022-548244d0d342,4137.0,,Rory Stewart,Rory Stewart,Rory Stewart,Stewart,M,,
74bde6d8-1f0c-4057-8e04-54f13109d333,4798.0,,Gareth Bacon,Gareth Bacon,Gareth Bacon,Bacon,M,,
7a37e533-09c0-4e90-8d28-54f51c8a6361,136.0,,Tim Yeo,Tim Yeo,Tim Yeo,Yeo,M,,
91ca83db-a88b-4afd-80eb-55bd7a09fb20,4086.0,,Alun Cairns,Alun Cairns,Alun Cairns,Cairns,M,,
79ffdfcb-7c61-4e2a-84c1-55d82ea2473c,3602.0,,Viscount Goschen,Viscount Goschen,Viscount Goschen,Goschen,M,,
dc22022e-27f5-43f1-9a54-55df71aca409,4806.0,,Claire Coutinho,Claire Coutinho,Claire Coutinho,Coutinho,F,,
92de7c03-3944-4fa7-8f92-562555e2b58c,4797.0,,James Murray,James Murray,James Murray,Murray,M,,
4888985d-b5c5-4503-b791-564d153331d6,4804.0,,Gagan Mohindra,Gagan Mohindra,Gagan Mohindra,Mohindra,M,,
85f66774-1868-426a-b7a5-5676e17f9f4b,779.0,,Paul Channon,Paul Channon,Paul Channon,Channon,M,,
425679be-e0d3-46c9-ac0c-568b539648cf,4358.0,,Wendy Morton,Wendy Morton,Wendy Morton,Morton,F,,
8709b631-09ab-4121-9a17-56afd47c2e0f,2597.0,,Lord Hailsham of Saint Marylebone,Lord Hailsham of Saint Marylebone,Lord Hailsham of Saint Marylebone,Hailsham,M,,
e2da0357-2af9-42ad-884c-56b332092ba7,1598.0,,Mark Hunter,Mark Hunter,Mark Hunter,Hunter,M,,
f264336d-8197-469e-89af-56f2eb839f16,3451.0,,Lord Bach,Lord Bach,Lord Bach,Bach,M,,
edfe6337-58ff-40f4-b7f6-570819e99313,53.0,,David Willetts,David Willetts,David Willetts,Willetts,M,,2015-10-16
edfe6337-58ff-40f4-b7f6-570819e99313,53.0,,Lord Willetts,Lord Willetts,Lord Willetts,Willetts,M,2015-10-16,
fe5d939f-3f59-449a-98db-57092e1095a8,130.0,,Charles Clarke,Charles Clarke,Charles Clarke,Clarke,M,,
86c029ac-a8c0-4f5d-a2c8-57211f40df7b,3977.0,416.0,Chris Heaton-Harris,Chris Heaton-Harris,Chris Heaton-Harris,Heaton-Harris,M,,
c3194312-e191-45a3-84b3-5723276b385d,4759.0,,Joy Morrissey,Joy Morrissey,Joy Morrissey,Morrissey,F,,
50baa85e-b4a2-442c-bced-578b6748a21c,1420.0,,Parmjit Dhanda,Parmjit Dhanda,Parmjit Dhanda,Dhanda,M,,
5ab122a1-24a4-4778-87e0-57c7a428211f,3433.0,,Earl of Arran,Earl of Arran,Earl of Arran,Arran,M,,
a5d35bc5-d2b0-4d91-866f-57ff26cca064,4158.0,,Lord McAvoy,Lord McAvoy,Lord McAvoy,McAvoy,M,2010-06-22,
a5d35bc5-d2b0-4d91-866f-57ff26cca064,4158.0,,Tommy McAvoy,Tommy McAvoy,Tommy McAvoy,McAvoy,M,,2010-06-22
e4284fb4-cab0-4285-9ec8-580296062960,4153.0,,Lord Kennedy of Southwark,Lord Kennedy of Southwark,Lord Kennedy of Southwark,Kennedy,M,,
7c16e25a-312e-476a-8477-58119e534a83,4592.0,,Caroline Johnson,Caroline Johnson,Caroline Johnson,Johnson,F,,
9035840e-2047-43fe-a6af-583d2b5c2b83,1039.0,,Lord Lawson of Blaby,Lord Lawson of Blaby,Lord Lawson of Blaby,Lawson,M,1992-07-01,
9035840e-2047-43fe-a6af-583d2b5c2b83,1039.0,,Nigel Lawson,Nigel Lawson,Nigel Lawson,Lawson,M,,1992-07-01
e7dcd27b-bd64-49a3-9937-586c6c1085da,3787.0,,Lord Taylor of Holbeach,Lord Taylor of Holbeach,Lord Taylor of Holbeach,Taylor,M,,
e23c5287-5194-432e-a9a2-586cf1358bfa,4066.0,371.0,Priti Patel,Priti Patel,Priti Patel,Patel,F,,
98e6b714-92eb-4f3d-9f4f-5874c4bfb16c,632.0,,Douglas Alexander,Douglas Alexander,Douglas Alexander,Alexander,M,,
c465bf18-427d-4b35-b931-58e7e06454b8,4901.0,,Lord Wolfson of Tredegar,Lord Wolfson of Tredegar,Lord Wolfson of Tredegar,Wolfson,M,2020-12-22,
36759921-bea7-4ce9-8724-58e9dd7e0a63,4794.0,,Darren Henry,Darren Henry,Darren Henry,Henry,M,,
813a6b09-cfb6-403c-b17f-5910cc7abf0a,193.0,,Siobhain McDonagh,Siobhain McDonagh,Siobhain McDonagh,McDonagh,F,,
bd374c14-4e9c-4e89-96c0-59625ef7f8c4,209.0,,John Randall,John Randall,John Randall,Randall,M,,2018-06-25
bd374c14-4e9c-4e89-96c0-59625ef7f8c4,209.0,,Lord Randall of Uxbridge,Lord Randall of Uxbridge,Lord Randall of Uxbridge,Randall,M,2018-06-25,
19245571-c588-4a7d-b782-597ce8a037ce,4019.0,,Baroness Blackwood of North Oxford,Baroness Blackwood of North Oxford,Baroness Blackwood of North Oxford,Blackwood,F,2019-01-10,
19245571-c588-4a7d-b782-597ce8a037ce,4019.0,,Nicola Blackwood,Nicola Blackwood,Nicola Blackwood,Blackwood,F,,2019-01-10
7f5f477f-707e-4ccb-bb04-5984df15cd4a,1278.0,,John Wakeham,John Wakeham,John Wakeham,Wakeham,M,,1992-04-11
7f5f477f-707e-4ccb-bb04-5984df15cd4a,1278.0,,Lord Wakeham,Lord Wakeham,Lord Wakeham,Wakeham,M,1992-04-11,
6c30dcfb-03be-4a7f-bd03-59d178e48263,4686.0,,Lord Duncan of Springbank,Lord Duncan of Springbank,Lord Duncan of Springbank,Duncan,M,2017-06-16,
0f02fb66-4d1d-4dd0-b76b-5a566d28927e,1588.0,,Barbara Keeley,Barbara Keeley,Barbara Keeley,Keeley,F,,
39aca9d6-21e9-4021-85ba-5ad0367f98b1,4484.0,,Alan Mak,Alan Mak,Alan Mak,Mak,M,,
91cf07dc-d1c3-4059-851d-5af82bb17d23,4993.0,,Keir Mather,Keir Mather,Keir Mather,Mather,M,,
88369325-687c-44ae-8381-5b17f1e53136,1423.0,368.0,Boris Johnson,Boris Johnson,Boris Johnson,Johnson,M,,
f7fbe87f-4194-4a26-a538-5b1e6f252822,4530.0,415.0,Michelle Donelan,Michelle Donelan,Michelle Donelan,Donelan,F,,
6a66042b-af00-4971-a0b3-5b2c214479f4,946.0,,Lord St John of Fawsley,Lord St John of Fawsley,Lord St John of Fawsley,St John,M,1987-10-19,
6a66042b-af00-4971-a0b3-5b2c214479f4,946.0,,Norman St John-Stevas,Norman St John-Stevas,Norman St John-Stevas,St John-Stevas,M,,1987-07-30
c569ce81-6265-4200-8fa3-5be9eaab3dfa,1523.0,,Anne Milton,Anne Milton,Anne Milton,Milton,F,,
abbd81f7-fe5e-45cc-833c-5c04aaef377d,672.0,,George Robertson,George Robertson,George Robertson,Robertson,M,,1999-08-24
abbd81f7-fe5e-45cc-833c-5c04aaef377d,672.0,,Lord Robertson of Port Ellen,Lord Robertson of Port Ellen,Lord Robertson of Port Ellen,Robertson,M,1999-08-24,
a121db97-7875-4dde-b3fd-5c0e367a5b4d,935.0,,Timothy Raison,Timothy Raison,Timothy Raison,Raison,M,,
8cca8f7d-bbbb-4e17-bf84-5cc1161c9444,598.0,,Malcolm Chisholm,Malcolm Chisholm,Malcolm Chisholm,Chisholm,M,,
9af4c4f2-78e0-4df5-83dd-5cea80b0e902,452.0,,Keith Bradley,Keith Bradley,Keith Bradley,Bradley,M,,2006-06-12
9af4c4f2-78e0-4df5-83dd-5cea80b0e902,452.0,,Lord Bradley,Lord Bradley,Lord Bradley,Bradley,M,2006-06-12,
398f0f87-8fcb-4a4a-813b-5d46b31a233d,4084.0,,Esther McVey,Esther McVey,Esther McVey,McVey,F,,
34bebb13-32ef-4d18-a514-5debd8872c82,1116.0,,Lord Clinton-Davis,Lord Clinton-Davis,Lord Clinton-Davis,Clinton-Davis,M,1990-05-08,
34bebb13-32ef-4d18-a514-5debd8872c82,1116.0,,Stanley Clinton Davis,Stanley Clinton Davis,Stanley Clinton Davis,Davis,M,,1990-04-01
f7a30669-08c4-4ec7-847f-5e910c8af6d4,1408.0,,Hugo Swire,Hugo Swire,Hugo Swire,Swire,M,,2022-11-01
f7a30669-08c4-4ec7-847f-5e910c8af6d4,1408.0,,Lord Swire,Lord Swire,Lord Swire,Swire,M,2022-11-01,
650cc5ab-b172-4948-992c-5f106256ce08,4492.0,,Maria Caulfield,Maria Caulfield,Maria Caulfield,Caulfield,F,,
58aff36b-3a5d-4c8a-ac97-5f202951c879,1933.0,,Baroness Miller of Hendon,Baroness Miller of Hendon,Baroness Miller of Hendon,Miller,F,,
3ed7ce8a-1eec-4817-a30d-5f3846583faa,727.0,,Alick Buchanan-Smith,Alick Buchanan-Smith,Alick Buchanan-Smith,Buchanan-Smith,M,,
c8206abe-a7fb-4460-a6ab-5fd830ba4a9f,1557.0,,Baroness Kramer,Baroness Kramer,Baroness Kramer,Kramer,F,2010-12-22,
c8206abe-a7fb-4460-a6ab-5fd830ba4a9f,1557.0,,Susan Kramer,Susan Kramer,Susan Kramer,Kramer,F,,2010-12-22
d6c45784-ac28-40db-8645-5fdd49d825e1,583.0,,Tom Clarke,Tom Clarke,Tom Clarke,Clarke,M,,
ea5e3c22-74f3-4ce6-ae4a-605963a302fa,969.0,,George Younger,George Younger,George Younger,Younger,M,,
47225ea3-a596-4b7f-b2d7-60653e8311f1,3270.0,,Lord Rees,Lord Rees,Lord Rees,Rees,M,1987-11-16,
47225ea3-a596-4b7f-b2d7-60653e8311f1,3270.0,,Peter Rees,Peter Rees,Peter Rees,Rees,M,,1987-11-16
277811b3-d026-48d5-8ac6-60aaeef84bfe,1555.0,,Justine Greening,Justine Greening,Justine Greening,Greening,F,,
40fe2725-54ba-43bf-830f-60b42c3e1a9e,1868.0,,Lord Lucas of Chilworth,Lord Lucas of Chilworth,Lord Lucas of Chilworth,Lucas,M,,
b27449e0-82d6-40d5-a6c2-60b7b0687d67,66.0,,Bowen Wells,Bowen Wells,Bowen Wells,Wells,M,,
2e7f6703-b77e-42e3-a04f-60c1ba85ab43,5012.0,,Lord Cameron of Lochiel,Lord Cameron of Lochiel,Lord Cameron of Lochiel,Cameron,M,2024-02-09,
ad42c54a-c36a-41af-84fd-6111511b64d9,73.0,,Claire Ward,Claire Ward,Claire Ward,Ward,F,,
26be9654-e115-49c3-bdc7-612bab4e6dd8,528.0,,David Clelland,David Clelland,David Clelland,Clelland,M,,
7680e43b-28a7-4f82-a6a3-6142872b82fd,194.0,,Simon Hughes,Simon Hughes,Simon Hughes,Hughes,M,,
6f0664d9-e4f5-4dc1-bd1c-61b838a0d0fe,3338.0,,Lord Chesham,Lord Chesham,Lord Chesham,Chesham,M,,
9a13d71c-6c09-4fbc-bc6a-6278357d0f28,5204.0,,Sarah Sackman,Sarah Sackman,Sarah Sackman,Sackman,F,,
456bd9ac-de4e-4203-8af0-6296e080f5b1,1058.0,,Lord Crickhowell,Lord Crickhowell,Lord Crickhowell,Crickhowell,M,1987-10-15,
456bd9ac-de4e-4203-8af0-6296e080f5b1,1058.0,,Nicholas Edwards,Nicholas Edwards,Nicholas Edwards,Edwards,M,,1987-07-30
0af0e802-307b-4292-ba5f-62a8b3e7ac99,1520.0,414.0,Mark Harper,Mark Harper,Mark Harper,Harper,M,,
3954192f-b13c-4515-8a75-62e041299141,4812.0,,Dean Russell,Dean Russell,Dean Russell,Russell,M,,
b25a4208-c577-45c6-a00c-6315a02ce63e,4200.0,410.0,Lord True,Lord True,Lord True,True,M,,
0acb5853-c122-4e85-84f2-6359dab5ba78,3364.0,,Baroness Cox,Baroness Cox,Baroness Cox,Cox,F,,
d646d033-4f7f-4a4f-a550-6376a1aeea19,68.0,,Lord Lilley,Lord Lilley,Lord Lilley,Lilley,M,2018-06-18,
d646d033-4f7f-4a4f-a550-6376a1aeea19,68.0,,Peter Lilley,Peter Lilley,Peter Lilley,Lilley,M,,2018-06-18
83d4b651-8507-45bf-9476-639b4ffa0292,4282.0,,Lord Bourne of Aberystwyth,Lord Bourne of Aberystwyth,Lord Bourne of Aberystwyth,Bourne,M,,
e355189a-bd8f-4fb0-b82e-63d724fd1df9,4460.0,,Nusrat Ghani,Nusrat Ghani,Nusrat Ghani,Ghani,F,,
31c5b044-362c-467a-b0a7-640ecdf0f7bf,4053.0,,Heather Wheeler,Heather Wheeler,Heather Wheeler,Wheeler,F,,
6e2d9867-6a44-4348-a8a5-642939b130de,1427.0,,Andy Burnham,Andy Burnham,Andy Burnham,Burnham,M,,
9b4b155b-b7e6-437f-9714-643e4f1ad056,114.0,,Tim Loughton,Tim Loughton,Tim Loughton,Loughton,M,,
d6fe475b-3bf8-4d41-a221-6452e2c8c5b6,4138.0,,Rushanara Ali,Rushanara Ali,Rushanara Ali,Ali,F,,
18124727-d649-4bf5-9304-64b5c206b775,468.0,,Michael Jack,Michael Jack,Michael Jack,Jack,M,,
98d13b74-539b-4016-a261-64c4b16cbad0,1567.0,,Baroness Burt of Solihull,Baroness Burt of Solihull,Baroness Burt of Solihull,Burt,F,2015-10-09,
98d13b74-539b-4016-a261-64c4b16cbad0,1567.0,,Lorely Burt,Lorely Burt,Lorely Burt,Burt,F,,2015-10-09
4fd64d70-d7a1-45cf-9495-658d2bb05ecd,262.0,,Robert Key,Robert Key,Robert Key,Key,M,,
02746013-3790-4533-9a5f-65ab0f1d55e0,4479.0,,Nick Thomas-Symonds,Nick Thomas-Symonds,Nick Thomas-Symonds,Thomas-Symonds,M,,
d4209899-c312-497b-865b-65d06b471eb2,171.0,,Nick Raynsford,Nick Raynsford,Nick Raynsford,Raynsford,M,,
8be1961c-a788-4387-9a60-65de6a71e06a,3154.0,,Lord Ponsonby of Shulbrede,Lord Ponsonby of Shulbrede,Lord Ponsonby of Shulbrede,Ponsonby,M,,
2f5299d4-675b-443d-83a4-661b0e37fc2e,463.0,,Jack Straw,Jack Straw,Jack Straw,Straw,M,,
41412c5f-42bc-4e30-afef-33ee11c3a69a,986.0,,Ian Stewart,Ian Stewart,Ian Stewart,Stewart,M,,1992-06-06
e69106ca-cc3f-41b3-b9ee-6644c20ef4c2,2005.0,,Baroness Hooper,Baroness Hooper,Baroness Hooper,Hooper,F,,
be254c60-a909-486f-b22c-6646cd492bfe,4569.0,,Jim McMahon,Jim McMahon,Jim McMahon,McMahon,M,,
0c2a275c-cc04-4c13-87bc-66bd80e0bd4f,525.0,,David Clark,David Clark,David Clark,Clark,M,,2001-07-02
0c2a275c-cc04-4c13-87bc-66bd80e0bd4f,525.0,,Lord Clark of Windermere,Lord Clark of Windermere,Lord Clark of Windermere,Clark,M,2001-07-02,
50ea31ac-d700-4060-8e3d-66e501e767ee,98.0,,Shaun Woodward,Shaun Woodward,Shaun Woodward,Woodward,M,,
0cf51721-9b13-4afc-a56e-6783374ef5ac,4553.0,,Baroness Scott of Bybrook,Baroness Scott of Bybrook,Baroness Scott of Bybrook,Scott,F,,
db69dae6-8c39-46b1-9246-67de2180ea50,851.0,,Ian Grist,Ian Grist,Ian Grist,Grist,M,,
9f478366-bf44-4541-9d9f-6898412cc424,4262.0,,Lord Deighton,Lord Deighton,Lord Deighton,Deighton,M,,
44290860-9da0-4a1e-9d17-68b188540aaa,52.0,,Peter Viggers,Peter Viggers,Peter Viggers,Viggers,M,,
ae7d5227-fa32-461d-b09f-6900b9a9183c,1547.0,,Lord Benyon,Lord Benyon,Lord Benyon,Benyon,M,2021-01-26,
ae7d5227-fa32-461d-b09f-6900b9a9183c,1547.0,,Richard Benyon,Richard Benyon,Richard Benyon,Benyon,M,,2021-01-26
47b623eb-b536-4405-bbc9-69f4b4e3b2ca,383.0,,David Curry,David Curry,David Curry,Curry,M,,
c7996599-7a75-478c-ab65-6a3d40dfa852,148.0,,Ann Keen,Ann Keen,Ann Keen,Keen,F,,
2eeab455-13a9-4fe6-ad30-6aac77321685,360.0,,Lord Coaker,Lord Coaker,Lord Coaker,Coaker,M,2021-02-03,
2eeab455-13a9-4fe6-ad30-6aac77321685,360.0,,Vernon Coaker,Vernon Coaker,Vernon Coaker,Coaker,M,,2021-02-03
90f94e62-3f6d-45eb-b9aa-6add2601b619,4852.0,,Robert Largan,Robert Largan,Robert Largan,Largan,M,,
e8b51c60-fa4d-4464-8a23-6b36aed675bd,4366.0,407.0,James Cleverly,James Cleverly,James Cleverly,Cleverly,M,,
026dbf7b-b71c-42ec-bae9-6b4cf7a40579,519.0,,Fraser Kemp,Fraser Kemp,Fraser Kemp,Kemp,M,,
9c329166-fc26-433e-81c8-6b8c8e0880e5,343.0,,Alan Duncan,Alan Duncan,Alan Duncan,Duncan,M,,
d2f94029-9c75-471d-a71e-6cccf77f242f,393.0,,Denis MacShane,Denis MacShane,Denis MacShane,MacShane,M,,
fc81eac7-5768-4824-a852-6d07b1bf575c,4062.0,,Lord Goldsmith of Richmond Park,Lord Goldsmith of Richmond Park,Lord Goldsmith of Richmond Park,Goldsmith,M,2020-01-07,
fc81eac7-5768-4824-a852-6d07b1bf575c,4062.0,,Zac Goldsmith,Zac Goldsmith,Zac Goldsmith,Goldsmith,M,,2020-01-07
b74c90f9-6318-45e1-94a6-6d181fee572b,315.0,,Lord Fowler,Lord Fowler,Lord Fowler,Fowler,M,2001-07-03,
b74c90f9-6318-45e1-94a6-6d181fee572b,315.0,,Norman Fowler,Norman Fowler,Norman Fowler,Fowler,M,,2001-07-03
5fce17a1-9573-4016-9ef7-6d515a5bd2ad,1453.0,,Andrew Selous,Andrew Selous,Andrew Selous,Selous,M,,
38857237-ee19-4034-a974-6d66d1e2886c,2491.0,,Lord Filkin,Lord Filkin,Lord Filkin,Filkin,M,,
b2040a14-2d9a-4ebd-8bdf-6d7954a8352f,1541.0,,Nia Griffith,Nia Griffith,Nia Griffith,Griffith,F,,
37b32b2b-1adb-4101-8a6b-6d973a611ca5,4737.0,,Dehenna Davison,Dehenna Davison,Dehenna Davison,Davison,F,2019-12-18,
37b32b2b-1adb-4101-8a6b-6d973a611ca5,4737.0,,Dehenna Fareham,Dehenna Fareham,Dehenna Fareham,Fareham,F,,2019-12-18
0b0eaa95-7245-4c79-b121-6dae2ffb529b,2761.0,,Earl Ferrers,Earl Ferrers,Earl Ferrers,Ferrers,M,,
afc853dc-7d89-4eed-abcb-6dc0d89edc94,1916.0,,Lord Newby,Lord Newby,Lord Newby,Newby,M,,
facd5fa1-f04a-461a-a157-6e8cc3a81561,123.0,,Andrew Lansley,Andrew Lansley,Andrew Lansley,Lansley,M,,2015-10-05
facd5fa1-f04a-461a-a157-6e8cc3a81561,123.0,,Lord Lansley,Lord Lansley,Lord Lansley,Lansley,M,2015-10-05,
91958736-83f2-4a37-a3e7-6e959d4540dd,4407.0,,Nigel Huddleston,Nigel Huddleston,Nigel Huddleston,Huddleston,M,,
89f77d54-284d-4f0f-afe4-6e9744f95ab3,1383.0,,Mark Tami,Mark Tami,Mark Tami,Tami,M,,
3041a89a-78d9-42f3-9967-6e9948669b17,4444.0,,Karin Smyth,Karin Smyth,Karin Smyth,Smyth,F,,
d6c5aa52-8f6f-4ed9-af3c-6ec916e3d9aa,1727.0,,Baroness Wilcox,Baroness Wilcox,Baroness Wilcox,Wilcox,F,,
cb969f74-fa6b-4765-83e3-6f0b94aa52b1,1123.0,,John Butcher,John Butcher,John Butcher,Butcher,M,,
cfb778b2-fcb9-43c2-9ec3-6f233e301886,773.0,,Kenneth Carlisle,Kenneth Carlisle,Kenneth Carlisle,Carlisle,M,,
3850e168-7653-4a68-b2c9-6f2b75311137,3210.0,,Baroness Oppenheim-Barnes,Baroness Oppenheim-Barnes,Baroness Oppenheim-Barnes,Oppenheim-Barnes,F,1989-02-09,
3850e168-7653-4a68-b2c9-6f2b75311137,3210.0,,Sally Oppenheim,Sally Oppenheim,Sally Oppenheim,Oppenheim,F,,1989-02-09
fa131433-6e3c-4af5-aeb4-6f64be619188,1452.0,,David Miliband,David Miliband,David Miliband,Miliband,M,,
18c7e941-15dc-49b0-9e05-6f6b86989759,783.0,,Lord Coe,Lord Coe,Lord Coe,Coe,M,2000-05-16,
18c7e941-15dc-49b0-9e05-6f6b86989759,783.0,,Sebastian Coe,Sebastian Coe,Sebastian Coe,Coe,M,,2000-03-31
eb2af882-b073-47aa-8d57-6f9429399e03,1171.0,,Liam Byrne,Liam Byrne,Liam Byrne,Byrne,M,,
bae3b5bf-51f0-4210-9398-701653db2dd8,394.0,,Clive Betts,Clive Betts,Clive Betts,Betts,M,,
57bb1392-3069-4a05-818f-7048a51e1df2,2099.0,,Baroness Scotland of Asthal,Baroness Scotland of Asthal,Baroness Scotland of Asthal,Scotland,F,,
7cdf6e14-b03a-4a80-b624-70c5651dce6c,4953.0,,Lord Roborough,Lord Roborough,Lord Roborough,Roborough,M,,
4edb5927-c6e0-47ff-bc8b-70f978fb7136,3934.0,,George Eustice,George Eustice,George Eustice,Eustice,M,,
36982478-95a9-47bd-8a26-7106631cfa9d,247.0,,Oliver Letwin,Oliver Letwin,Oliver Letwin,Letwin,M,,
aeeafe46-0cdd-4ed3-899c-712b545687da,88.0,,Michael Fallon,Michael Fallon,Michael Fallon,Fallon,M,,
5178cfad-fc02-45d4-8ac8-713480c87d3d,310.0,,Ian Pearson,Ian Pearson,Ian Pearson,Pearson,M,,
e03e9e48-5bd0-463a-b364-71969e8bf932,1601.0,,Bob Neill,Bob Neill,Bob Neill,Neill,M,,
00471ede-a2b5-4ff6-89fe-ae9413bbec8f,1884.0,,John Mackay,John Mackay,John Mackay,Mackay,M,,1991-06-26
b36043c6-6bd5-4d20-a424-72ed27d5d0a7,2059.0,,Earl of Lindsay,Earl of Lindsay,Earl of Lindsay,Lindsay,M,,
969d083d-0c46-4f24-bb97-73137a21a605,1167.0,,Angela Knight,Angela Knight,Angela Knight,Knight,F,,
f351ef68-39db-480d-9c9b-73175b9292df,3493.0,,Lord Brabazon of Tara,Lord Brabazon of Tara,Lord Brabazon of Tara,Brabazon,M,,
01d636f6-bb17-4eb6-97dc-733dd1584139,733.0,,Peggy Fenner,Peggy Fenner,Peggy Fenner,Fenner,F,,
6aa0e056-f6d6-4fe9-aa02-738a2dfda859,4014.0,379.0,Alok Sharma,Alok Sharma,Alok Sharma,Sharma,M,,
1a0d6daf-1a3d-47a4-b078-73b3ae3e00b1,154.0,,Lord Brooke of Sutton Mandeville,Lord Brooke of Sutton Mandeville,Lord Brooke of Sutton Mandeville,Brooke,M,2001-07-30,
1a0d6daf-1a3d-47a4-b078-73b3ae3e00b1,154.0,,Peter Brooke,Peter Brooke,Peter Brooke,Brooke,M,,2001-07-30
30fb6eca-dc4c-447d-b65b-73b5aa8982cd,74.0,,Melanie Johnson,Melanie Johnson,Melanie Johnson,Johnson,F,,
f0b12de5-5119-443e-9465-73fd466b60d3,274.0,,Owen Paterson,Owen Paterson,Owen Paterson,Paterson,M,,
0e025ca5-c8e0-4b56-959f-740c0994a965,3.0,,Margaret Moran,Margaret Moran,Margaret Moran,Moran,F,,
abeffcae-284b-43e5-a002-743bc02b0c6f,506.0,,Derek Foster,Derek Foster,Derek Foster,Foster,M,,2005-06-16
